file_path,aoa,cl
ag36.dat,4.25,0.8662
ag36.dat,4.5,0.8926
ag36.dat,4.75,0.9189
ag36.dat,5.25,0.9708
ag36.dat,5.5,0.9962
ag36.dat,5.75,1.0214
ag36.dat,6.0,1.046
ag36.dat,6.25,1.0706
ag36.dat,6.5,1.0954
ag36.dat,6.75,1.1192
ag36.dat,7.0,1.1441
ag36.dat,7.25,1.1676
ag36.dat,7.5,1.1899
ag36.dat,7.75,1.2134
ag36.dat,8.0,1.2361
ag36.dat,8.25,1.2581
ag36.dat,8.5,1.2781
ag36.dat,8.75,1.2899
ag36.dat,9.0,1.3096
ag36.dat,9.25,1.3284
ag36.dat,9.5,1.345
ag36.dat,9.75,1.359
ag36.dat,10.0,1.3707
ag36.dat,10.25,1.3801
ag36.dat,10.5,1.384
ag36.dat,10.75,1.3853
ag36.dat,11.0,1.3854
ag36.dat,11.25,1.3841
ag36.dat,11.5,1.3818
ag36.dat,11.75,1.3777
ag36.dat,12.0,1.3722
ag37.dat,0.0,0.3781
ag37.dat,0.25,0.4062
ag37.dat,0.5,0.4344
ag37.dat,0.75,0.4625
ag37.dat,1.0,0.4907
ag37.dat,1.25,0.5189
ag37.dat,1.5,0.5468
ag37.dat,1.75,0.5747
ag37.dat,2.0,0.6024
ag37.dat,2.25,0.63
ag37.dat,2.5,0.6577
ag37.dat,2.75,0.6852
ag37.dat,3.0,0.7127
ag37.dat,3.25,0.7402
ag37.dat,3.5,0.7674
ag37.dat,3.75,0.7945
ag37.dat,4.0,0.8215
ag37.dat,4.25,0.848
ag37.dat,4.5,0.8745
ag37.dat,4.75,0.9006
ag37.dat,5.0,0.9266
ag37.dat,5.25,0.9525
ag37.dat,5.5,0.9786
ag37.dat,5.75,1.0044
ag37.dat,6.0,1.0307
ag37.dat,6.25,1.0559
ag37.dat,6.5,1.0822
ag37.dat,6.75,1.1075
ag37.dat,7.0,1.1318
ag37.dat,7.25,1.1575
ag37.dat,7.5,1.1826
ag37.dat,7.75,1.2054
ag37.dat,8.0,1.2288
ag37.dat,8.25,1.2533
ag37.dat,8.5,1.2774
ag37.dat,8.75,1.3
ag37.dat,9.0,1.3176
ag37.dat,9.25,1.3406
ag37.dat,9.5,1.3624
ag37.dat,9.75,1.384
ag37.dat,10.0,1.4047
ag37.dat,10.25,1.4157
ag37.dat,10.5,1.4332
ag37.dat,10.75,1.4504
ag37.dat,11.0,1.4656
ag37.dat,11.25,1.4793
ag37.dat,11.5,1.4903
ag37.dat,11.75,1.4966
ag37.dat,12.0,1.4991
ag38.dat,0.0,0.3477
ag38.dat,0.25,0.376
ag38.dat,0.5,0.4042
ag38.dat,0.75,0.4325
ag38.dat,1.0,0.4608
ag38.dat,1.25,0.489
ag38.dat,1.5,0.5172
ag38.dat,1.75,0.5451
ag38.dat,2.0,0.5728
ag38.dat,2.25,0.6002
ag38.dat,2.5,0.6277
ag38.dat,2.75,0.655
ag38.dat,3.0,0.6824
ag38.dat,3.25,0.7097
ag38.dat,3.5,0.7369
ag38.dat,3.75,0.764
ag38.dat,4.25,0.8179
ag38.dat,4.5,0.8446
ag38.dat,4.75,0.8712
ag38.dat,5.0,0.8977
ag38.dat,5.25,0.9243
ag38.dat,5.5,0.951
ag38.dat,5.75,0.9769
ag38.dat,6.0,1.0037
ag38.dat,6.25,1.0298
ag38.dat,6.5,1.0544
ag38.dat,6.75,1.0808
ag38.dat,7.0,1.1066
ag38.dat,7.25,1.1319
ag38.dat,7.5,1.1552
ag38.dat,7.75,1.1786
ag38.dat,8.0,1.2037
ag38.dat,8.25,1.2279
ag38.dat,8.5,1.2517
ag38.dat,8.75,1.2747
ag38.dat,9.0,1.2898
ag38.dat,9.25,1.3135
ag38.dat,9.5,1.336
ag38.dat,9.75,1.3571
ag38.dat,10.0,1.3776
ag38.dat,10.25,1.3978
ag38.dat,10.5,1.4159
ag38.dat,10.75,1.4239
ag38.dat,11.0,1.4315
ag38.dat,11.25,1.4483
ag38.dat,11.5,1.4612
ag38.dat,11.75,1.469
ag38.dat,12.0,1.4716
ag44ct02r.dat,0.0,0.1886
ag44ct02r.dat,0.25,0.2321
ag44ct02r.dat,0.5,0.2595
ag44ct02r.dat,0.75,0.2869
ag44ct02r.dat,1.0,0.3144
ag44ct02r.dat,1.25,0.3418
ag44ct02r.dat,1.5,0.3692
ag44ct02r.dat,1.75,0.3966
ag44ct02r.dat,2.0,0.424
ag44ct02r.dat,2.25,0.4515
ag44ct02r.dat,2.5,0.4789
ag44ct02r.dat,2.75,0.5064
ag44ct02r.dat,3.0,0.5339
ag44ct02r.dat,3.25,0.5613
ag44ct02r.dat,3.5,0.5888
ag44ct02r.dat,3.75,0.6161
ag44ct02r.dat,4.0,0.6436
ag44ct02r.dat,4.25,0.6709
ag44ct02r.dat,4.5,0.6982
ag44ct02r.dat,4.75,0.7254
ag44ct02r.dat,5.0,0.7526
ag44ct02r.dat,5.25,0.7796
ag44ct02r.dat,5.5,0.8066
ag44ct02r.dat,5.75,0.8335
ag44ct02r.dat,6.0,0.8602
ag44ct02r.dat,6.25,0.8867
ag44ct02r.dat,6.5,0.9132
ag44ct02r.dat,6.75,0.9394
ag44ct02r.dat,7.0,0.9652
ag44ct02r.dat,7.25,0.991
ag44ct02r.dat,7.5,1.0166
ag44ct02r.dat,7.75,1.0419
ag44ct02r.dat,8.0,1.0673
ag44ct02r.dat,8.25,1.0926
ag44ct02r.dat,8.5,1.117
ag44ct02r.dat,8.75,1.1413
ag44ct02r.dat,9.0,1.1662
ag44ct02r.dat,9.25,1.1901
ag44ct02r.dat,9.5,1.2107
ag44ct02r.dat,9.75,1.2345
ag44ct02r.dat,10.0,1.2571
ag44ct02r.dat,10.25,1.279
ag44ct02r.dat,10.5,1.3002
ag44ct02r.dat,10.75,1.3191
ag44ct02r.dat,11.0,1.329
ag44ct02r.dat,11.25,1.3416
ag44ct02r.dat,11.5,1.3595
ag44ct02r.dat,11.75,1.3747
ag44ct02r.dat,12.0,1.3872
ag455ct02r.dat,0.0,0.1735
ag455ct02r.dat,0.25,0.2078
ag455ct02r.dat,0.5,0.2358
ag455ct02r.dat,0.75,0.2639
ag455ct02r.dat,1.0,0.2919
ag455ct02r.dat,1.25,0.3199
ag455ct02r.dat,1.5,0.3479
ag455ct02r.dat,1.75,0.3759
ag455ct02r.dat,2.0,0.4039
ag455ct02r.dat,2.25,0.4318
ag455ct02r.dat,2.5,0.4597
ag455ct02r.dat,2.75,0.4876
ag455ct02r.dat,3.0,0.5155
ag455ct02r.dat,3.25,0.5433
ag455ct02r.dat,3.5,0.571
ag455ct02r.dat,3.75,0.5988
ag455ct02r.dat,4.0,0.6264
ag455ct02r.dat,4.25,0.6541
ag455ct02r.dat,4.5,0.6816
ag455ct02r.dat,4.75,0.7091
ag455ct02r.dat,5.0,0.7364
ag455ct02r.dat,5.25,0.7639
ag455ct02r.dat,5.5,0.7911
ag455ct02r.dat,5.75,0.8183
ag455ct02r.dat,6.0,0.8453
ag455ct02r.dat,6.25,0.8723
ag455ct02r.dat,6.5,0.8991
ag455ct02r.dat,6.75,0.9259
ag455ct02r.dat,7.0,0.9525
ag455ct02r.dat,7.25,0.979
ag455ct02r.dat,7.5,1.0051
ag455ct02r.dat,7.75,1.0311
ag455ct02r.dat,8.0,1.0571
ag455ct02r.dat,8.25,1.0827
ag455ct02r.dat,8.5,1.1073
ag455ct02r.dat,8.75,1.1329
ag455ct02r.dat,9.0,1.1579
ag455ct02r.dat,9.25,1.1793
ag455ct02r.dat,9.5,1.2041
ag455ct02r.dat,9.75,1.2279
ag455ct02r.dat,10.0,1.251
ag455ct02r.dat,10.25,1.2735
ag455ct02r.dat,10.5,1.2928
ag455ct02r.dat,10.75,1.3022
ag455ct02r.dat,11.0,1.3223
ag455ct02r.dat,11.25,1.3407
ag455ct02r.dat,11.5,1.357
ag455ct02r.dat,11.75,1.3722
ag455ct02r.dat,12.0,1.3853
ag45c03.dat,0.0,0.0877
ag45c03.dat,0.25,0.1152
ag45c03.dat,0.5,0.1417
ag45c03.dat,0.75,0.1655
ag45c03.dat,1.0,0.193
ag45c03.dat,1.25,0.2241
ag45c03.dat,1.75,0.2807
ag45c03.dat,2.0,0.3091
ag45c03.dat,2.25,0.3374
ag45c03.dat,2.5,0.3657
ag45c03.dat,3.0,0.4223
ag45c03.dat,3.25,0.4506
ag45c03.dat,3.5,0.4787
ag45c03.dat,3.75,0.5069
ag45c03.dat,4.0,0.5351
ag45c03.dat,4.25,0.5631
ag45c03.dat,4.5,0.5912
ag45c03.dat,4.75,0.619
ag45c03.dat,5.0,0.647
ag45c03.dat,5.25,0.6747
ag45c03.dat,5.5,0.7025
ag45c03.dat,5.75,0.7301
ag45c03.dat,6.0,0.7577
ag45c03.dat,6.25,0.7851
ag45c03.dat,6.5,0.8126
ag45c03.dat,6.75,0.8398
ag45c03.dat,7.0,0.867
ag45c03.dat,7.25,0.8942
ag45c03.dat,7.5,0.9211
ag45c03.dat,7.75,0.948
ag45c03.dat,8.0,0.9747
ag45c03.dat,8.25,1.0012
ag45c03.dat,8.5,1.0274
ag45c03.dat,8.75,1.0534
ag45c03.dat,9.0,1.0793
ag45c03.dat,9.25,1.1051
ag45c03.dat,9.5,1.1303
ag45c03.dat,9.75,1.1552
ag45c03.dat,10.0,1.1807
ag45c03.dat,10.25,1.2047
ag45c03.dat,10.5,1.227
ag45c03.dat,10.75,1.2512
ag45c03.dat,11.0,1.2744
ag45c03.dat,11.25,1.2971
ag45c03.dat,11.5,1.3178
ag45c03.dat,11.75,1.3304
ag45c03.dat,12.0,1.3525
ag45ct02r.dat,0.0,0.1721
ag45ct02r.dat,0.25,0.2098
ag45ct02r.dat,0.5,0.2376
ag45ct02r.dat,0.75,0.2653
ag45ct02r.dat,1.0,0.2931
ag45ct02r.dat,1.25,0.3208
ag45ct02r.dat,1.5,0.3486
ag45ct02r.dat,1.75,0.3764
ag45ct02r.dat,2.0,0.4041
ag45ct02r.dat,2.25,0.4319
ag45ct02r.dat,2.5,0.4596
ag45ct02r.dat,2.75,0.4873
ag45ct02r.dat,3.25,0.5427
ag45ct02r.dat,3.75,0.598
ag45ct02r.dat,4.0,0.6255
ag45ct02r.dat,4.25,0.653
ag45ct02r.dat,4.5,0.6804
ag45ct02r.dat,4.75,0.7077
ag45ct02r.dat,5.0,0.7349
ag45ct02r.dat,5.25,0.7621
ag45ct02r.dat,5.5,0.7891
ag45ct02r.dat,5.75,0.8161
ag45ct02r.dat,6.0,0.843
ag45ct02r.dat,6.25,0.8696
ag45ct02r.dat,6.5,0.8963
ag45ct02r.dat,6.75,0.9228
ag45ct02r.dat,7.0,0.9491
ag45ct02r.dat,7.25,0.9752
ag45ct02r.dat,7.5,1.001
ag45ct02r.dat,7.75,1.0271
ag45ct02r.dat,8.0,1.0526
ag45ct02r.dat,8.25,1.0781
ag45ct02r.dat,8.5,1.1024
ag45ct02r.dat,8.75,1.1279
ag45ct02r.dat,9.0,1.1528
ag45ct02r.dat,9.25,1.1737
ag45ct02r.dat,9.5,1.1983
ag45ct02r.dat,9.75,1.2219
ag45ct02r.dat,10.0,1.2447
ag45ct02r.dat,10.25,1.2669
ag45ct02r.dat,10.5,1.2873
ag45ct02r.dat,10.75,1.3002
ag45ct02r.dat,11.0,1.3129
ag45ct02r.dat,11.25,1.3307
ag45ct02r.dat,11.5,1.3453
ag45ct02r.dat,11.75,1.3579
ag45ct02r.dat,12.0,1.3681
ag46c03.dat,0.0,0.0601
ag46c03.dat,0.25,0.0874
ag46c03.dat,0.5,0.1127
ag46c03.dat,0.75,0.1335
ag46c03.dat,1.0,0.1686
ag46c03.dat,1.25,0.1968
ag46c03.dat,1.5,0.2249
ag46c03.dat,1.75,0.253
ag46c03.dat,2.0,0.281
ag46c03.dat,2.25,0.309
ag46c03.dat,2.5,0.337
ag46c03.dat,2.75,0.365
ag46c03.dat,3.0,0.3929
ag46c03.dat,3.25,0.4208
ag46c03.dat,3.5,0.4487
ag46c03.dat,3.75,0.4765
ag46c03.dat,4.0,0.5043
ag46c03.dat,4.25,0.532
ag46c03.dat,4.5,0.5597
ag46c03.dat,4.75,0.5873
ag46c03.dat,5.0,0.6149
ag46c03.dat,5.25,0.6424
ag46c03.dat,5.75,0.6974
ag46c03.dat,6.0,0.7249
ag46c03.dat,6.25,0.7523
ag46c03.dat,6.5,0.7797
ag46c03.dat,6.75,0.8069
ag46c03.dat,7.0,0.8341
ag46c03.dat,7.25,0.8611
ag46c03.dat,7.5,0.8878
ag46c03.dat,7.75,0.9148
ag46c03.dat,8.0,0.9414
ag46c03.dat,8.25,0.9676
ag46c03.dat,8.5,0.9942
ag46c03.dat,8.75,1.02
ag46c03.dat,9.0,1.0457
ag46c03.dat,9.25,1.0716
ag46c03.dat,9.5,1.0968
ag46c03.dat,9.75,1.1196
ag46c03.dat,10.0,1.1451
ag46c03.dat,10.25,1.1695
ag46c03.dat,10.5,1.1935
ag46c03.dat,10.75,1.2164
ag46c03.dat,11.0,1.2331
ag46c03.dat,11.25,1.2502
ag46c03.dat,11.5,1.271
ag46c03.dat,11.75,1.2901
ag46c03.dat,12.0,1.3081
ag46ct02r.dat,0.0,0.1667
ag46ct02r.dat,0.25,0.195
ag46ct02r.dat,0.75,0.2508
ag46ct02r.dat,1.0,0.2788
ag46ct02r.dat,1.25,0.3067
ag46ct02r.dat,1.5,0.3346
ag46ct02r.dat,1.75,0.3625
ag46ct02r.dat,2.0,0.3904
ag46ct02r.dat,2.25,0.4181
ag46ct02r.dat,2.5,0.4459
ag46ct02r.dat,2.75,0.4736
ag46ct02r.dat,3.0,0.5012
ag46ct02r.dat,3.25,0.5289
ag46ct02r.dat,3.5,0.5563
ag46ct02r.dat,3.75,0.5839
ag46ct02r.dat,4.0,0.6113
ag46ct02r.dat,4.25,0.6387
ag46ct02r.dat,4.5,0.6661
ag46ct02r.dat,4.75,0.6935
ag46ct02r.dat,5.0,0.7208
ag46ct02r.dat,5.25,0.748
ag46ct02r.dat,5.5,0.7752
ag46ct02r.dat,5.75,0.8024
ag46ct02r.dat,6.0,0.8295
ag46ct02r.dat,6.25,0.8564
ag46ct02r.dat,6.5,0.8834
ag46ct02r.dat,6.75,0.91
ag46ct02r.dat,7.0,0.9363
ag46ct02r.dat,7.25,0.963
ag46ct02r.dat,7.5,0.9887
ag46ct02r.dat,7.75,1.0152
ag46ct02r.dat,8.0,1.0397
ag46ct02r.dat,8.25,1.0659
ag46ct02r.dat,8.5,1.0914
ag46ct02r.dat,8.75,1.1163
ag46ct02r.dat,9.0,1.1376
ag46ct02r.dat,9.25,1.163
ag46ct02r.dat,9.5,1.1869
ag46ct02r.dat,9.75,1.2102
ag46ct02r.dat,10.0,1.2329
ag46ct02r.dat,10.25,1.2527
ag46ct02r.dat,10.5,1.2608
ag46ct02r.dat,10.75,1.2812
ag46ct02r.dat,11.0,1.2991
ag46ct02r.dat,11.25,1.3144
ag46ct02r.dat,11.5,1.3263
ag46ct02r.dat,11.75,1.3358
ag46ct02r.dat,12.0,1.3429
ag47c03.dat,0.25,0.0517
ag47c03.dat,0.5,0.0772
ag47c03.dat,0.75,0.1043
ag47c03.dat,1.0,0.1327
ag47c03.dat,1.25,0.1608
ag47c03.dat,1.5,0.1888
ag47c03.dat,1.75,0.2167
ag47c03.dat,2.0,0.2446
ag47c03.dat,2.25,0.2725
ag47c03.dat,2.5,0.3002
ag47c03.dat,2.75,0.328
ag47c03.dat,3.0,0.3556
ag47c03.dat,3.25,0.3832
ag47c03.dat,3.5,0.4108
ag47c03.dat,3.75,0.4383
ag47c03.dat,4.0,0.4658
ag47c03.dat,4.25,0.4933
ag47c03.dat,4.5,0.5209
ag47c03.dat,4.75,0.5484
ag47c03.dat,5.0,0.576
ag47c03.dat,5.25,0.6036
ag47c03.dat,5.5,0.6312
ag47c03.dat,5.75,0.6587
ag47c03.dat,6.0,0.6861
ag47c03.dat,6.25,0.7135
ag47c03.dat,6.5,0.7409
ag47c03.dat,6.75,0.768
ag47c03.dat,7.0,0.7953
ag47c03.dat,7.25,0.8223
ag47c03.dat,7.5,0.8489
ag47c03.dat,7.75,0.8759
ag47c03.dat,8.0,0.9026
ag47c03.dat,8.25,0.9272
ag47c03.dat,8.5,0.9531
ag47c03.dat,8.75,0.9796
ag47c03.dat,9.0,1.0054
ag47c03.dat,9.25,1.031
ag47c03.dat,9.5,1.0561
ag47c03.dat,9.75,1.0746
ag47c03.dat,10.0,1.1011
ag47c03.dat,10.25,1.1257
ag47c03.dat,10.5,1.1492
ag47c03.dat,10.75,1.1727
ag47c03.dat,11.0,1.1957
ag47c03.dat,11.25,1.2124
ag47c03.dat,11.5,1.2155
ag47c03.dat,11.75,1.2325
ag47c03.dat,12.0,1.2446
ag47ct02r.dat,0.0,0.1293
ag47ct02r.dat,0.25,0.1573
ag47ct02r.dat,0.5,0.1851
ag47ct02r.dat,0.75,0.2127
ag47ct02r.dat,1.0,0.2403
ag47ct02r.dat,1.25,0.2679
ag47ct02r.dat,1.5,0.2954
ag47ct02r.dat,1.75,0.3228
ag47ct02r.dat,2.0,0.3503
ag47ct02r.dat,2.25,0.3776
ag47ct02r.dat,2.5,0.4051
ag47ct02r.dat,2.75,0.4325
ag47ct02r.dat,3.0,0.4599
ag47ct02r.dat,3.25,0.4874
ag47ct02r.dat,3.5,0.5149
ag47ct02r.dat,3.75,0.5424
ag47ct02r.dat,4.0,0.5698
ag47ct02r.dat,4.25,0.5973
ag47ct02r.dat,4.5,0.6247
ag47ct02r.dat,4.75,0.6521
ag47ct02r.dat,5.0,0.6795
ag47ct02r.dat,5.25,0.7069
ag47ct02r.dat,5.5,0.734
ag47ct02r.dat,5.75,0.7614
ag47ct02r.dat,6.0,0.7882
ag47ct02r.dat,6.25,0.8154
ag47ct02r.dat,6.5,0.8417
ag47ct02r.dat,6.75,0.8685
ag47ct02r.dat,7.0,0.8954
ag47ct02r.dat,7.25,0.9217
ag47ct02r.dat,7.5,0.945
ag47ct02r.dat,7.75,0.9716
ag47ct02r.dat,8.0,0.9978
ag47ct02r.dat,8.25,1.0234
ag47ct02r.dat,8.5,1.0488
ag47ct02r.dat,8.75,1.0737
ag47ct02r.dat,9.0,1.0908
ag47ct02r.dat,9.25,1.1172
ag47ct02r.dat,9.5,1.1417
ag47ct02r.dat,9.75,1.1647
ag47ct02r.dat,10.0,1.1876
ag47ct02r.dat,10.25,1.2101
ag47ct02r.dat,10.5,1.2275
ag47ct02r.dat,10.75,1.2232
ag47ct02r.dat,11.0,1.2382
ag47ct02r.dat,11.25,1.2483
ag47ct02r.dat,11.5,1.2504
ag47ct02r.dat,11.75,1.243
ag47ct02r.dat,12.0,1.2177
ag52.dat,0.0,0.2113
ag52.dat,0.25,0.2353
ag52.dat,0.5,0.2654
ag52.dat,0.75,0.3028
ag52.dat,1.0,0.3419
ag52.dat,1.25,0.3761
ag52.dat,1.5,0.4019
ag52.dat,1.75,0.4277
ag52.dat,2.0,0.4535
ag52.dat,2.25,0.4794
ag52.dat,2.5,0.5054
ag52.dat,2.75,0.5313
ag52.dat,3.0,0.5572
ag52.dat,3.25,0.5831
ag52.dat,3.5,0.6089
ag52.dat,3.75,0.6348
ag52.dat,4.0,0.6608
ag52.dat,4.25,0.6866
ag52.dat,4.5,0.7125
ag52.dat,4.75,0.7382
ag52.dat,5.0,0.7638
ag52.dat,5.25,0.7895
ag52.dat,5.5,0.815
ag52.dat,5.75,0.8404
ag52.dat,6.0,0.8657
ag52.dat,6.25,0.8911
ag52.dat,6.5,0.9165
ag52.dat,6.75,0.9418
ag52.dat,7.0,0.9668
ag52.dat,7.25,0.9922
ag52.dat,7.5,1.0172
ag52.dat,7.75,1.0411
ag52.dat,8.0,1.0664
ag52.dat,8.25,1.09
ag52.dat,8.5,1.1135
ag52.dat,8.75,1.1379
ag52.dat,9.0,1.1596
ag52.dat,9.25,1.1813
ag52.dat,9.5,1.2041
ag52.dat,9.75,1.2262
ag52.dat,10.0,1.2472
ag52.dat,10.25,1.2607
ag52.dat,10.5,1.2771
ag52.dat,10.75,1.2958
ag52.dat,11.0,1.3121
ag52.dat,11.25,1.3263
ag52.dat,11.5,1.3394
ag52.dat,11.75,1.3514
ag52.dat,12.0,1.3588
ag53.dat,0.0,0.2103
ag53.dat,0.25,0.2348
ag53.dat,0.75,0.3106
ag53.dat,1.0,0.3435
ag53.dat,1.25,0.3697
ag53.dat,1.5,0.3959
ag53.dat,2.0,0.4486
ag53.dat,2.25,0.4751
ag53.dat,2.5,0.5015
ag53.dat,2.75,0.528
ag53.dat,3.0,0.5544
ag53.dat,3.25,0.5808
ag53.dat,3.5,0.6071
ag53.dat,3.75,0.6334
ag53.dat,4.0,0.6598
ag53.dat,4.25,0.6859
ag53.dat,4.5,0.7121
ag53.dat,4.75,0.7381
ag53.dat,5.25,0.7899
ag53.dat,5.5,0.8158
ag53.dat,5.75,0.8415
ag53.dat,6.25,0.8926
ag53.dat,6.5,0.9181
ag53.dat,6.75,0.9436
ag53.dat,7.0,0.969
ag53.dat,7.25,0.9938
ag53.dat,7.5,1.0193
ag53.dat,7.75,1.0439
ag53.dat,8.0,1.0685
ag53.dat,8.25,1.092
ag53.dat,8.5,1.1167
ag53.dat,8.75,1.138
ag53.dat,9.0,1.1617
ag53.dat,9.25,1.1849
ag53.dat,9.5,1.2076
ag53.dat,9.75,1.2281
ag53.dat,10.0,1.241
ag53.dat,10.25,1.2621
ag53.dat,10.5,1.2811
ag53.dat,10.75,1.2981
ag53.dat,11.0,1.3136
ag53.dat,11.25,1.328
ag53.dat,11.5,1.341
ag53.dat,11.75,1.351
ag53.dat,12.0,1.3525
ag54.dat,0.0,0.2074
ag54.dat,0.25,0.2432
ag54.dat,0.5,0.2784
ag54.dat,0.75,0.3054
ag54.dat,1.0,0.3326
ag54.dat,1.25,0.3597
ag54.dat,1.5,0.3869
ag54.dat,1.75,0.4142
ag54.dat,2.0,0.4415
ag54.dat,2.25,0.4688
ag54.dat,2.5,0.496
ag54.dat,2.75,0.5232
ag54.dat,3.25,0.5775
ag54.dat,3.5,0.6045
ag54.dat,4.0,0.6585
ag54.dat,4.25,0.6853
ag54.dat,4.5,0.7122
ag54.dat,4.75,0.7388
ag54.dat,5.0,0.7654
ag54.dat,5.25,0.7918
ag54.dat,5.5,0.818
ag54.dat,5.75,0.8441
ag54.dat,6.0,0.8703
ag54.dat,6.25,0.8961
ag54.dat,6.5,0.922
ag54.dat,6.75,0.9478
ag54.dat,7.0,0.9733
ag54.dat,7.25,0.9988
ag54.dat,7.5,1.0243
ag54.dat,7.75,1.0486
ag54.dat,8.0,1.0739
ag54.dat,8.25,1.0963
ag54.dat,8.5,1.1216
ag54.dat,8.75,1.1457
ag54.dat,9.0,1.1688
ag54.dat,9.25,1.1847
ag54.dat,9.5,1.2078
ag54.dat,9.75,1.2295
ag54.dat,10.0,1.2497
ag54.dat,10.25,1.269
ag54.dat,10.5,1.2871
ag54.dat,10.75,1.3033
ag54.dat,11.0,1.3161
ag54.dat,11.25,1.3228
ag54.dat,11.5,1.321
ag54.dat,11.75,1.3074
ag54.dat,12.0,1.291
ag55.dat,0.0,0.217
ag55.dat,0.25,0.2447
ag55.dat,0.5,0.2724
ag55.dat,0.75,0.3002
ag55.dat,1.0,0.328
ag55.dat,1.25,0.3558
ag55.dat,1.5,0.3836
ag55.dat,1.75,0.4114
ag55.dat,2.0,0.4391
ag55.dat,2.25,0.4668
ag55.dat,2.5,0.4944
ag55.dat,2.75,0.5219
ag55.dat,3.0,0.5494
ag55.dat,3.5,0.6043
ag55.dat,3.75,0.6317
ag55.dat,4.0,0.659
ag55.dat,4.25,0.6863
ag55.dat,4.5,0.7134
ag55.dat,5.0,0.7675
ag55.dat,5.25,0.7944
ag55.dat,5.75,0.8477
ag55.dat,6.0,0.8741
ag55.dat,6.25,0.9005
ag55.dat,6.5,0.9269
ag55.dat,6.75,0.9534
ag55.dat,7.0,0.9794
ag55.dat,7.25,1.0055
ag55.dat,7.5,1.0309
ag55.dat,7.75,1.0571
ag55.dat,8.0,1.0824
ag55.dat,8.25,1.1061
ag55.dat,8.5,1.1323
ag55.dat,8.75,1.1576
ag55.dat,9.0,1.179
ag55.dat,9.25,1.204
ag55.dat,9.5,1.2288
ag55.dat,9.75,1.2521
ag55.dat,10.0,1.2731
ag55.dat,10.25,1.2964
ag55.dat,10.5,1.3184
ag55.dat,10.75,1.3359
ag55.dat,11.0,1.3468
ag55.dat,11.25,1.3638
ag55.dat,11.5,1.3782
ag55.dat,11.75,1.3897
ag55.dat,12.0,1.3979
ah21-7.dat,0.0,0.3713
ah21-7.dat,0.25,0.3975
ah21-7.dat,0.5,0.4243
ah21-7.dat,0.75,0.4504
ah21-7.dat,1.0,0.4755
ah21-7.dat,1.25,0.4995
ah21-7.dat,1.5,0.5216
ah21-7.dat,1.75,0.5417
ah21-7.dat,2.0,0.5595
ah21-7.dat,2.25,0.5808
ah21-7.dat,2.5,0.6076
ah21-7.dat,2.75,0.6381
ah21-7.dat,3.0,0.669
ah21-7.dat,3.25,0.6868
ah21-7.dat,3.5,0.7042
ah21-7.dat,3.75,0.7239
ah21-7.dat,4.0,0.7455
ah21-7.dat,4.25,0.7678
ah21-7.dat,4.5,0.7906
ah21-7.dat,4.75,0.8136
ah21-7.dat,5.0,0.8372
ah21-7.dat,5.25,0.8609
ah21-7.dat,5.5,0.8846
ah21-7.dat,5.75,0.908
ah21-7.dat,6.0,0.9322
ah21-7.dat,6.25,0.9553
ah21-7.dat,6.5,0.9794
ah21-7.dat,6.75,1.0019
ah21-7.dat,7.0,1.0251
ah21-7.dat,7.25,1.0487
ah21-7.dat,7.5,1.0714
ah21-7.dat,7.75,1.0919
ah21-7.dat,8.0,1.1134
ah21-7.dat,8.25,1.136
ah21-7.dat,8.5,1.1583
ah21-7.dat,8.75,1.1804
ah21-7.dat,9.0,1.1989
ah21-7.dat,9.25,1.2147
ah21-7.dat,9.5,1.2354
ah21-7.dat,9.75,1.2552
ah21-7.dat,10.0,1.2744
ah21-7.dat,10.25,1.2942
ah21-7.dat,10.5,1.3093
ah21-7.dat,10.75,1.3223
ah21-7.dat,11.0,1.341
ah21-7.dat,11.25,1.3587
ah21-7.dat,11.5,1.3763
ah21-7.dat,11.75,1.3923
ah21-7.dat,12.0,1.3983
ah21-9.dat,0.0,0.2876
ah21-9.dat,0.25,0.3142
ah21-9.dat,0.5,0.3402
ah21-9.dat,0.75,0.3659
ah21-9.dat,1.0,0.3943
ah21-9.dat,1.25,0.4261
ah21-9.dat,1.5,0.457
ah21-9.dat,1.75,0.4897
ah21-9.dat,2.0,0.519
ah21-9.dat,2.25,0.54
ah21-9.dat,2.5,0.5547
ah21-9.dat,2.75,0.5709
ah21-9.dat,3.0,0.5911
ah21-9.dat,3.25,0.6134
ah21-9.dat,3.5,0.6367
ah21-9.dat,3.75,0.6604
ah21-9.dat,4.0,0.6848
ah21-9.dat,4.25,0.7097
ah21-9.dat,4.5,0.7345
ah21-9.dat,4.75,0.7587
ah21-9.dat,5.0,0.7842
ah21-9.dat,5.25,0.8093
ah21-9.dat,5.5,0.8337
ah21-9.dat,5.75,0.8552
ah21-9.dat,6.0,0.8795
ah21-9.dat,6.25,0.9045
ah21-9.dat,6.5,0.9289
ah21-9.dat,6.75,0.9528
ah21-9.dat,7.0,0.9772
ah21-9.dat,7.25,0.9989
ah21-9.dat,7.5,1.02
ah21-9.dat,7.75,1.0456
ah21-9.dat,8.0,1.0705
ah21-9.dat,8.25,1.0951
ah21-9.dat,8.5,1.1111
ah21-9.dat,8.75,1.1356
ah21-9.dat,9.0,1.1597
ah21-9.dat,9.25,1.1834
ah21-9.dat,9.5,1.2052
ah21-9.dat,9.75,1.2152
